Library index,Radionuclide,Radiation number,Priority number,Radiation energy (keV),Uncertainty of radiation energy (keV),Emission probability (%),Uncertainty of emission probability (%),Parent energy level,Angular momentum and parity,Half-life,Uncertainty of half-life,Half-life unit,Half-life (s),Decay mode,Branching fraction (%),Uncertainty of branching fraction (%),Literature cutoff date,Literature authors,Database access date,Database
589,Bi-213,3,0,323.7,0.02,0.167,0.003,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
590,Bi-213,4,1,440.45,0.01,25.9,0.2,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
591,Bi-213,5,0,544.9,0.3,0.0167,0.0024,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
592,Bi-213,6,0,574.9,0.3,0.0025,0.001,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
593,Bi-213,7,0,600.9,0.2,0.0043,0.0008,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
594,Bi-213,8,0,604.94,0.21,0.0023,0.0006,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
595,Bi-213,9,0,646.03,0.09,0.00229,0.00022,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
596,Bi-213,10,0,659.75,0.02,0.0374,0.0021,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
597,Bi-213,11,0,710.82,0.03,0.0114,0.0005,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
598,Bi-213,12,0,807.36,0.01,0.289,0.007,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
599,Bi-213,13,0,826.55,0.05,0.0067,0.0005,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
600,Bi-213,14,0,867.98,0.03,0.0118,0.0006,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
601,Bi-213,15,0,880.91,0.01,0.0041,0.0005,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
602,Bi-213,16,0,886.66,0.14,0.00101,0.00019,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
603,Bi-213,17,0,1003.58,0.03,0.053,0.003,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
604,Bi-213,18,0,1045.7,0.09,0.018,0.003,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
605,Bi-213,19,0,1100.17,0.01,0.252,0.008,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
606,Bi-213,20,0,1119.4,0.06,0.052,0.002,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
607,Bi-213,21,0,12.148,,0.008541970508,0.000883758835729,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
608,Bi-213,22,0,13.292,,1.39209200632099,0.1101221136479693,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
609,Bi-213,23,0,70.832,,0.0061374227327259,0.0007588493810672,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
610,Bi-213,24,0,72.874,,0.0103602679485583,0.0012802282880912,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
611,Bi-213,25,3,76.862,,0.9830852643707164,0.0817735056224474,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
612,Bi-213,26,2,79.29,,1.6371111813001105,0.1360050279451717,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
613,Bi-213,27,0,82.629,,0.0035234081100352,0.0004385292344271,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
614,Bi-213,28,0,83.631,,0.0045698603187157,0.0005684995182772,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
615,Bi-213,29,0,84.866,,0.0010464522086804,0.0001314292461288,0.0,9/2-,45.59,6.0,m,2735.4,A,2.14,0.01,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
616,Bi-213,30,0,89.837,,0.5636120500985303,0.0475408124953721,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
617,Bi-213,31,0,90.941,,0.7388953976791732,0.0622622635173231,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
618,Bi-213,32,0,92.315,,0.1752833475806429,0.0150513582888505,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
619,Tl-209,1,3,117.21,0.05,75.74388,2.9898947330131875,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
620,Tl-209,2,0,284.04,0.23,0.1395282,0.0697641006883196,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
621,Tl-209,3,0,311.5,0.3,0.02790564,0.0139528201376639,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
622,Tl-209,4,0,375.5,0.2,0.0697641,0.0149494508030395,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
623,Tl-209,5,2,465.14,0.01,95.377491,0.9966525139189686,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
624,Tl-209,6,0,469.7,0.3,0.0298989,0.0199326001106227,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
625,Tl-209,7,0,582.4,0.2,0.3089553,0.0298989078747033,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
626,Tl-209,8,0,748.3,0.3,0.0797304,0.0209292307491914,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
627,Tl-209,9,0,755.6,0.3,0.1096293,0.019932601487262,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
628,Tl-209,10,0,860.5,0.3,0.2591238,0.0398652041545004,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
629,Tl-209,11,0,873.5,0.4,0.5880117,0.0797304106966093,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
630,Tl-209,12,0,890.0,0.4,0.1195956,0.0298989011799764,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
631,Tl-209,13,0,902.8,0.4,0.099663,0.0199326012291421,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
632,Tl-209,14,0,920.53,0.17,0.62987016,0.0219259046316725,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
633,Tl-209,15,0,1239.73,0.15,0.4385172,0.0169427379954982,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
634,Tl-209,16,0,1329.3,0.3,0.099663,0.0298989008194281,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
635,Tl-209,17,1,1567.08,0.02,99.663,0.007,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
636,Tl-209,18,0,1661.1,0.5,0.099663,0.0199326012291421,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
637,Tl-209,19,0,1673.2,0.4,0.4783824,0.0398652141597157,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
638,Tl-209,20,0,1781.7,0.5,0.0398652,0.0199326001966627,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
639,Tl-209,21,0,2149.0,1.0,0.01494945,0.0049831501106227,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
640,Tl-209,22,0,2315.9,0.3,0.028403955,0.0023919128319754,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
641,Tl-209,23,0,12.522,,7.900072704904687,0.3968873857005126,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
642,Tl-209,24,0,72.805,,5.736953650410493,0.2188718967646325,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
643,Tl-209,25,0,74.97,,9.64193890825293,0.3656142640479145,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
644,Tl-209,26,0,84.986,,3.295476976856448,0.134093965078688,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
645,Tl-209,27,0,86.022,,4.290711023867095,0.1738110568777892,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
646,Tl-209,28,0,87.301,,0.9952340470106472,0.0437202561692229,0.0,1/2+,2.162,7.0,m,129.72,B-,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
647,Po-213,1,1,778.87,0.05,0.0044,0.0004,0.0,9/2+,3.706,1.0,us,3.706e-06,A,100.0,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27,ENSDF
648,At-217,1,1,257.89,0.06,0.0287,0.0007,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
649,At-217,2,3,335.26,0.05,0.0062,0.0003,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
650,At-217,3,2,593.13,0.03,0.0115,0.0005,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
651,At-217,4,0,758.9,0.1,0.0049,0.0004,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
652,At-217,5,0,12.904,,0.005128877985,0.0004338916244238,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
653,At-217,6,0,74.815,,0.0036387271849768,0.000336322436846,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
654,At-217,7,0,77.108,,0.0060878821900231,0.0005621179342301,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
655,At-217,8,0,87.388,,0.0020853373851454,0.000194974478309,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
656,At-217,9,0,88.458,,0.002723450625,0.0002544231067178,0.0,9/2-,32.6,3.0,ms,0.0326,A,99.993,0.003,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
